Fecha,Usuario,CPU_Por,Memoria_Por,Proceso,,,,,
"210309-220401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-220401","hdfs","0.0","0.0","python2.7"
"210309-220401","impala","140","20.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-220401","impala","0.0","0.0","python2.7"
"210309-220401","yarn","0.0","0.0","bash"
"210309-220401","yarn","0.6","0.0","/bin/bash"
"210309-220401","yarn","194","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-220401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-220401","yarn","0.0","0.0","python2.7"
"210309-220901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-220901","hbase","0.0","0.0","python2.7"
"210309-220901","hbase","0.3","0.0","/bin/bash"
"210309-220901","hbase","0.0","0.0","sleep"
"210309-220901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-220901","hdfs","0.0","0.0","python2.7"
"210309-220901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-220901","impala","0.0","0.0","python2.7"
"210309-220901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-220901","yarn","0.0","0.0","python2.7"
"210309-221401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-221401","hbase","0.0","0.0","python2.7"
"210309-221401","hbase","0.3","0.0","/bin/bash"
"210309-221401","hbase","0.0","0.0","sleep"
"210309-221401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-221401","hdfs","0.0","0.0","python2.7"
"210309-221401","impala","140","18.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-221401","impala","0.0","0.0","python2.7"
"210309-221401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-221401","yarn","0.0","0.0","python2.7"
"210309-221901","hbase","0.0","0.0","sleep"
"210309-221901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-221901","hbase","0.0","0.0","python2.7"
"210309-221901","hbase","0.3","0.0","/bin/bash"
"210309-221901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-221901","hdfs","0.0","0.0","python2.7"
"210309-221901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-221901","impala","0.0","0.0","python2.7"
"210309-221901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-221901","yarn","0.0","0.0","python2.7"
"210309-222401","hbase","0.0","0.0","sleep"
"210309-222401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-222401","hbase","0.0","0.0","python2.7"
"210309-222401","hbase","0.3","0.0","/bin/bash"
"210309-222401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-222401","hdfs","0.0","0.0","python2.7"
"210309-222401","impala","140","18.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-222401","impala","0.0","0.0","python2.7"
"210309-222401","yarn","0.0","0.0","bash"
"210309-222401","yarn","0.0","0.0","/bin/bash"
"210309-222401","yarn","32.0","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-222401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-222401","yarn","0.0","0.0","python2.7"
"210309-222901","hbase","0.0","0.0","sleep"
"210309-222901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-222901","hbase","0.0","0.0","python2.7"
"210309-222901","hbase","0.3","0.0","/bin/bash"
"210309-222901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-222901","hdfs","0.0","0.0","python2.7"
"210309-222901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-222901","impala","0.0","0.0","python2.7"
"210309-222901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-222901","yarn","0.0","0.0","python2.7"
"210309-223401","hbase","0.0","0.0","sleep"
"210309-223401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-223401","hbase","0.0","0.0","python2.7"
"210309-223401","hbase","0.3","0.0","/bin/bash"
"210309-223401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-223401","hdfs","0.0","0.0","python2.7"
"210309-223401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-223401","impala","0.0","0.0","python2.7"
"210309-223401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-223401","yarn","0.0","0.0","python2.7"
"210309-223901","hbase","0.0","0.0","sleep"
"210309-223901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-223901","hbase","0.0","0.0","python2.7"
"210309-223901","hbase","0.3","0.0","/bin/bash"
"210309-223901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-223901","hdfs","0.0","0.0","python2.7"
"210309-223901","impala","140","17.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-223901","impala","0.0","0.0","python2.7"
"210309-223901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-223901","yarn","0.0","0.0","python2.7"
"210309-224401","hbase","0.0","0.0","sleep"
"210309-224401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-224401","hbase","0.0","0.0","python2.7"
"210309-224401","hbase","0.3","0.0","/bin/bash"
"210309-224401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-224401","hdfs","0.0","0.0","python2.7"
"210309-224401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-224401","impala","0.0","0.0","python2.7"
"210309-224401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-224401","yarn","0.0","0.0","python2.7"
"210309-224901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-224901","hbase","0.0","0.0","python2.7"
"210309-224901","hbase","0.3","0.0","/bin/bash"
"210309-224901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-224901","hdfs","0.0","0.0","python2.7"
"210309-224901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-224901","impala","0.0","0.0","python2.7"
"210309-224901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-224901","yarn","0.0","0.0","python2.7"
"210309-225401","hbase","0.0","0.0","sleep"
"210309-225401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-225401","hbase","0.0","0.0","python2.7"
"210309-225401","hbase","0.3","0.0","/bin/bash"
"210309-225401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-225401","hdfs","0.0","0.0","python2.7"
"210309-225401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-225401","impala","0.0","0.0","python2.7"
"210309-225401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-225401","yarn","0.0","0.0","python2.7"
"210309-225901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-225901","hbase","0.0","0.0","python2.7"
"210309-225901","hbase","0.3","0.0","/bin/bash"
"210309-225901","hbase","0.0","0.0","sleep"
"210309-225901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-225901","hdfs","0.0","0.0","python2.7"
"210309-225901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-225901","impala","0.0","0.0","python2.7"
"210309-225901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-225901","yarn","0.0","0.0","python2.7"
"210309-230401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-230401","hbase","0.0","0.0","python2.7"
"210309-230401","hbase","0.3","0.0","/bin/bash"
"210309-230401","hbase","0.0","0.0","sleep"
"210309-230401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-230401","hdfs","0.0","0.0","python2.7"
"210309-230401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-230401","impala","0.0","0.0","python2.7"
"210309-230401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-230401","yarn","0.0","0.0","python2.7"
"210309-230901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-230901","hbase","0.0","0.0","python2.7"
"210309-230901","hbase","0.3","0.0","/bin/bash"
"210309-230901","hbase","0.0","0.0","sleep"
"210309-230901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-230901","hdfs","0.0","0.0","python2.7"
"210309-230901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-230901","impala","0.0","0.0","python2.7"
"210309-230901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-230901","yarn","0.0","0.0","python2.7"
"210309-231401","hbase","0.0","0.0","sleep"
"210309-231401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-231401","hbase","0.0","0.0","python2.7"
"210309-231401","hbase","0.3","0.0","/bin/bash"
"210309-231401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-231401","hdfs","0.0","0.0","python2.7"
"210309-231401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-231401","impala","0.0","0.0","python2.7"
"210309-231401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-231401","yarn","0.0","0.0","python2.7"
"210309-231901","hbase","0.0","0.0","sleep"
"210309-231901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-231901","hbase","0.0","0.0","python2.7"
"210309-231901","hbase","0.3","0.0","/bin/bash"
"210309-231901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-231901","hdfs","0.0","0.0","python2.7"
"210309-231901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-231901","impala","0.0","0.0","python2.7"
"210309-231901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-231901","yarn","0.0","0.0","python2.7"
"210309-232401","hbase","0.0","0.0","sleep"
"210309-232401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-232401","hbase","0.0","0.0","python2.7"
"210309-232401","hbase","0.3","0.0","/bin/bash"
"210309-232401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-232401","hdfs","0.0","0.0","python2.7"
"210309-232401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-232401","impala","0.0","0.0","python2.7"
"210309-232401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-232401","yarn","0.0","0.0","python2.7"
"210309-232901","hbase","0.0","0.0","sleep"
"210309-232901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-232901","hbase","0.0","0.0","python2.7"
"210309-232901","hbase","0.3","0.0","/bin/bash"
"210309-232901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-232901","hdfs","0.0","0.0","python2.7"
"210309-232901","impala","140","17.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-232901","impala","0.0","0.0","python2.7"
"210309-232901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-232901","yarn","0.0","0.0","python2.7"
"210309-233401","hbase","0.0","0.0","sleep"
"210309-233401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","hbase","0.0","0.0","python2.7"
"210309-233401","hbase","0.3","0.0","/bin/bash"
"210309-233401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","hdfs","0.0","0.0","python2.7"
"210309-233401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-233401","impala","0.0","0.0","python2.7"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","0.0","0.0","bash"
"210309-233401","yarn","21.0","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.6","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","20.7","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.6","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.2","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","0.0","0.0","/bin/bash"
"210309-233401","yarn","21.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.7","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.6","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","20.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","18.9","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.5","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.2","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.1","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","19.1","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","21.1","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","20.2","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","20.5","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233401","yarn","0.0","0.0","python2.7"
"210309-233901","hbase","0.0","0.0","sleep"
"210309-233901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233901","hbase","0.0","0.0","python2.7"
"210309-233901","hbase","0.3","0.0","/bin/bash"
"210309-233901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233901","hdfs","0.0","0.0","python2.7"
"210309-233901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-233901","impala","0.0","0.0","python2.7"
"210309-233901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-233901","yarn","0.0","0.0","python2.7"
"210309-234401","hbase","0.0","0.0","sleep"
"210309-234401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-234401","hbase","0.0","0.0","python2.7"
"210309-234401","hbase","0.3","0.0","/bin/bash"
"210309-234401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-234401","hdfs","0.0","0.0","python2.7"
"210309-234401","impala","140","20.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-234401","impala","0.0","0.0","python2.7"
"210309-234401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-234401","yarn","0.0","0.0","python2.7"
"210309-234901","hbase","0.0","0.0","sleep"
"210309-234901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-234901","hbase","0.0","0.0","python2.7"
"210309-234901","hbase","0.3","0.0","/bin/bash"
"210309-234901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-234901","hdfs","0.0","0.0","python2.7"
"210309-234901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-234901","impala","0.0","0.0","python2.7"
"210309-234901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-234901","yarn","0.0","0.0","python2.7"
"210309-235401","hbase","0.0","0.0","sleep"
"210309-235401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235401","hbase","0.0","0.0","python2.7"
"210309-235401","hbase","0.3","0.0","/bin/bash"
"210309-235401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235401","hdfs","0.0","0.0","python2.7"
"210309-235401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-235401","impala","0.0","0.0","python2.7"
"210309-235401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235401","yarn","0.0","0.0","python2.7"
"210309-235901","hbase","0.0","0.0","sleep"
"210309-235901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235901","hbase","0.0","0.0","python2.7"
"210309-235901","hbase","0.3","0.0","/bin/bash"
"210309-235901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235901","hdfs","0.0","0.0","python2.7"
"210309-235901","impala","140","17.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-235901","impala","0.0","0.0","python2.7"
"210309-235901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235901","yarn","0.0","0.0","python2.7"
"210309-235901","yarn","0.0","0.0","bash"
"210309-235901","yarn","0.0","0.0","/bin/bash"
"210309-235901","yarn","3.9","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235901","yarn","0.0","0.0","bash"
"210309-235901","yarn","0.0","0.0","/bin/bash"
"210309-235901","yarn","4.8","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-235901","yarn","0.0","0.0","/bin/sh"
"210309-235901","yarn","0.1","0.0","python"
"210310-000401","hbase","0.0","0.0","sleep"
"210310-000401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000401","hbase","0.0","0.0","python2.7"
"210310-000401","hbase","0.3","0.0","/bin/bash"
"210310-000401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000401","hdfs","0.0","0.0","python2.7"
"210310-000401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210310-000401","impala","0.0","0.0","python2.7"
"210310-000401","yarn","0.0","0.0","bash"
"210310-000401","yarn","0.0","0.0","/bin/bash"
"210310-000401","yarn","4.8","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000401","yarn","0.0","0.0","python2.7"
"210310-000901","hbase","0.0","0.0","sleep"
"210310-000901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000901","hbase","0.0","0.0","python2.7"
"210310-000901","hbase","0.3","0.0","/bin/bash"
"210310-000901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000901","hdfs","0.0","0.0","python2.7"
"210310-000901","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210310-000901","impala","0.0","0.0","python2.7"
"210310-000901","yarn","0.0","0.0","bash"
"210310-000901","yarn","0.0","0.0","/bin/bash"
"210310-000901","yarn","2.2","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-000901","yarn","0.0","0.0","python2.7"
"210310-001401","hbase","0.0","0.0","sleep"
"210310-001401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-001401","hbase","0.0","0.0","python2.7"
"210310-001401","hbase","0.3","0.0","/bin/bash"
"210310-001401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210310-001401","hdfs","0.0","0.0","python2.7"
"210310-001401","impala","140","16.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210310-001401","impala","0.0","0.0","python2.7"
